id,display_name,works_api_url,h_index,works_count,country_code
A5037605408,Nikil Pancha,https://api.openalex.org/works?filter=author.id:A5037605408,6,12,US
A5010117081,M. Tartari,https://api.openalex.org/works?filter=author.id:A5010117081,1,1,IT
A5045591387,Kyong Jin Shim,https://api.openalex.org/works?filter=author.id:A5045591387,12,68,SG
A5006125158,Hocine Cherifi,https://api.openalex.org/works?filter=author.id:A5006125158,34,351,FR
A5016626361,Emir Kamenica,https://api.openalex.org/works?filter=author.id:A5016626361,29,74,US
A5101935395,Tong Gao,https://api.openalex.org/works?filter=author.id:A5101935395,13,75,CN
A5080066602,Jason Jones,https://api.openalex.org/works?filter=author.id:A5080066602,34,188,US
A5113883035,Yi-Hsuan Ho,https://api.openalex.org/works?filter=author.id:A5113883035,2,4,HK
A5072345379,Ye Zhou,https://api.openalex.org/works?filter=author.id:A5072345379,7,30,CN
A5006656288,Limor Ziv,https://api.openalex.org/works?filter=author.id:A5006656288,13,21,IL
A5023555343,Minghao Yin,https://api.openalex.org/works?filter=author.id:A5023555343,51,770,CN
A5022638781,Pranav Goel,https://api.openalex.org/works?filter=author.id:A5022638781,7,40,US
A5072860546,Li Lucy,https://api.openalex.org/works?filter=author.id:A5072860546,7,28,US
A5053947754,Paolo Rosso,https://api.openalex.org/works?filter=author.id:A5053947754,56,742,ES
A5031068694,Barbara B. Brewer,https://api.openalex.org/works?filter=author.id:A5031068694,23,79,US
A5101766825,Ankush Gupta,https://api.openalex.org/works?filter=author.id:A5101766825,21,93,IN
A5051554812,Marta M. Marques,https://api.openalex.org/works?filter=author.id:A5051554812,28,170,PT
A5077291146,Juan I. Perotti,https://api.openalex.org/works?filter=author.id:A5077291146,12,39,AR
A5067027289,Stefan F. Bernritter,https://api.openalex.org/works?filter=author.id:A5067027289,12,27,GB
A5066123465,Heung‐Soo Lee,https://api.openalex.org/works?filter=author.id:A5066123465,16,66,KR
A5039491324,Kate Smith‐Miles,https://api.openalex.org/works?filter=author.id:A5039491324,53,489,AU
A5086964866,Kyung Je Jo,https://api.openalex.org/works?filter=author.id:A5086964866,2,5,KR
A5063074975,Matthew Ingram,https://api.openalex.org/works?filter=author.id:A5063074975,16,162,US
A5036380965,Katie MacDonald,https://api.openalex.org/works?filter=author.id:A5036380965,7,41,CA
A5111514705,Kanishka Rao,https://api.openalex.org/works?filter=author.id:A5111514705,30,119,GB
A5028858025,Lambert Schomaker,https://api.openalex.org/works?filter=author.id:A5028858025,49,394,NL
A5048054945,Karin Hummel,https://api.openalex.org/works?filter=author.id:A5048054945,14,45,NL
A5026493302,Moisés Frı́as,https://api.openalex.org/works?filter=author.id:A5026493302,57,404,ES
A5081070195,Nigel Ford,https://api.openalex.org/works?filter=author.id:A5081070195,36,179,GB
A5002047466,Ankur Mani,https://api.openalex.org/works?filter=author.id:A5002047466,8,43,US
A5077969491,Judd Antin,https://api.openalex.org/works?filter=author.id:A5077969491,19,42,
A5111822228,Kosuke Takano,https://api.openalex.org/works?filter=author.id:A5111822228,5,15,JP
A5063124604,Bethany Albertson,https://api.openalex.org/works?filter=author.id:A5063124604,15,54,US
A5034311572,Gordon D. A. Brown,https://api.openalex.org/works?filter=author.id:A5034311572,58,246,GB
A5066860235,Mark Bun,https://api.openalex.org/works?filter=author.id:A5066860235,20,103,US
A5003700537,Cuauhtémoc Rivera Loaiza,https://api.openalex.org/works?filter=author.id:A5003700537,3,5,MX
A5067141358,André T. Nguyen,https://api.openalex.org/works?filter=author.id:A5067141358,13,50,US
A5047291651,Angela Schöpke-Gonzalez,https://api.openalex.org/works?filter=author.id:A5047291651,4,10,US
A5026188630,Daqing He,https://api.openalex.org/works?filter=author.id:A5026188630,28,283,US
A5065505647,Dmitry Moor,https://api.openalex.org/works?filter=author.id:A5065505647,5,8,CH
A5053822814,Aaron J. Masino,https://api.openalex.org/works?filter=author.id:A5053822814,20,82,US
A5067236162,Emre Sarigöl,https://api.openalex.org/works?filter=author.id:A5067236162,6,14,US
A5042495463,Kate E. Hoy,https://api.openalex.org/works?filter=author.id:A5042495463,55,183,AU
A5035252056,Michael Hurwitz,https://api.openalex.org/works?filter=author.id:A5035252056,20,86,US
A5026390628,James M. Poterba,https://api.openalex.org/works?filter=author.id:A5026390628,104,762,US
A5056293422,JingTao Yao,https://api.openalex.org/works?filter=author.id:A5056293422,37,207,CN
A5038697749,Martin Rosvall,https://api.openalex.org/works?filter=author.id:A5038697749,34,146,SE
A5042218970,Penelope Eckert,https://api.openalex.org/works?filter=author.id:A5042218970,39,114,US
A5054225034,Andreas Hotho,https://api.openalex.org/works?filter=author.id:A5054225034,49,403,DE
A5021615498,Eduard Brandstätter,https://api.openalex.org/works?filter=author.id:A5021615498,14,40,AT
A5113792167,Natalie Seymour,https://api.openalex.org/works?filter=author.id:A5113792167,4,66,US
A5090105917,Gopinaath Kannabiran,https://api.openalex.org/works?filter=author.id:A5090105917,9,38,US
A5043868130,Lauren Wilcox,https://api.openalex.org/works?filter=author.id:A5043868130,30,89,US
A5019492760,E. Faulhaber,https://api.openalex.org/works?filter=author.id:A5019492760,13,43,DE
A5100681423,Xiaoxiong Zhong,https://api.openalex.org/works?filter=author.id:A5100681423,15,93,US
A5028357047,Jidong Huang,https://api.openalex.org/works?filter=author.id:A5028357047,31,160,US
A5089621144,Hank Green,https://api.openalex.org/works?filter=author.id:A5089621144,2,6,US
A5109815438,Xinlei Chen,https://api.openalex.org/works?filter=author.id:A5109815438,12,45,US
A5044527585,David E. Conroy,https://api.openalex.org/works?filter=author.id:A5044527585,60,312,US
A5021409831,Caroline E. Farrior,https://api.openalex.org/works?filter=author.id:A5021409831,16,70,US
A5023288846,Tianbao Yang,https://api.openalex.org/works?filter=author.id:A5023288846,36,332,US
A5023738873,Jin Akaishi,https://api.openalex.org/works?filter=author.id:A5023738873,2,6,JP
A5036669088,Juuso Karikoski,https://api.openalex.org/works?filter=author.id:A5036669088,9,26,FI
A5109593357,June A. Flora,https://api.openalex.org/works?filter=author.id:A5109593357,38,113,US
A5008425367,Guowei Kim,https://api.openalex.org/works?filter=author.id:A5008425367,16,101,SG
A5074392155,Jungsik Choi,https://api.openalex.org/works?filter=author.id:A5074392155,22,188,KR
A5045500067,Pol van Rijn,https://api.openalex.org/works?filter=author.id:A5045500067,5,27,DE
A5085220255,Brenna Hassinger‐Das,https://api.openalex.org/works?filter=author.id:A5085220255,17,49,US
A5006995483,Anna Maria Pletz,https://api.openalex.org/works?filter=author.id:A5006995483,1,3,US
A5036437044,Bernard Kujawski,https://api.openalex.org/works?filter=author.id:A5036437044,1,2,
A5083395646,Jieshu Qian,https://api.openalex.org/works?filter=author.id:A5083395646,43,114,CN
A5013414457,Haoqi Zhang,https://api.openalex.org/works?filter=author.id:A5013414457,20,82,CN
A5078466552,Conor M. Dowling,https://api.openalex.org/works?filter=author.id:A5078466552,28,144,IE
A5082046789,Prayag Tiwari,https://api.openalex.org/works?filter=author.id:A5082046789,42,274,SE
A5073726152,Daniel Cer,https://api.openalex.org/works?filter=author.id:A5073726152,34,77,US
A5025656093,Kevin Zhijie Chen,https://api.openalex.org/works?filter=author.id:A5025656093,6,7,US
A5025886998,Andrew J. Vickers,https://api.openalex.org/works?filter=author.id:A5025886998,120,1300,US
A5006237435,Hossein Estiri,https://api.openalex.org/works?filter=author.id:A5006237435,21,263,US
A5101982686,Daniel Hickey,https://api.openalex.org/works?filter=author.id:A5101982686,4,34,US
A5004230429,Juan E. Keymer,https://api.openalex.org/works?filter=author.id:A5004230429,23,71,CL
A5027476346,Jeanette Hartwig,https://api.openalex.org/works?filter=author.id:A5027476346,1,1,
A5102757449,Tahereh Taherian,https://api.openalex.org/works?filter=author.id:A5102757449,8,11,IR
A5085864488,Saiph Savage,https://api.openalex.org/works?filter=author.id:A5085864488,20,103,MX
A5040961295,Anastasia A. Lantseva,https://api.openalex.org/works?filter=author.id:A5040961295,4,7,RU
A5101058813,Zhixiong Shi,https://api.openalex.org/works?filter=author.id:A5101058813,2,8,CN
A5091745105,Geri Gay,https://api.openalex.org/works?filter=author.id:A5091745105,51,170,US
A5045705203,Stephen Prochaska,https://api.openalex.org/works?filter=author.id:A5045705203,3,7,US
A5107484889,Dongman Lee,https://api.openalex.org/works?filter=author.id:A5107484889,2,7,KR
A5061969074,Ruth Mayne,https://api.openalex.org/works?filter=author.id:A5061969074,16,35,GB
A5087267903,Abigail Adams,https://api.openalex.org/works?filter=author.id:A5087267903,14,75,US
A5025858716,Raven Riordan,https://api.openalex.org/works?filter=author.id:A5025858716,5,7,US
A5006126583,Jacqueline Nastri,https://api.openalex.org/works?filter=author.id:A5006126583,1,1,US
A5084167541,Emanuel Deutschmann,https://api.openalex.org/works?filter=author.id:A5084167541,12,75,DE
A5084450364,Eren Erman Özgüven,https://api.openalex.org/works?filter=author.id:A5084450364,29,216,US
A5113692772,Maria Christina Binz-Scharf,https://api.openalex.org/works?filter=author.id:A5113692772,8,30,US
A5013616968,Dimity Stephen,https://api.openalex.org/works?filter=author.id:A5013616968,6,24,DE
A5024378198,Shreya Havaldar,https://api.openalex.org/works?filter=author.id:A5024378198,8,21,US
A5031176885,Christopher Grasset,https://api.openalex.org/works?filter=author.id:A5031176885,1,1,
A5033157677,Hejie Cui,https://api.openalex.org/works?filter=author.id:A5033157677,13,51,US
A5069572757,Patricia A. Reuter‐Lorenz,https://api.openalex.org/works?filter=author.id:A5069572757,69,230,US
A5021039480,Zeynep Melis Kirgil,https://api.openalex.org/works?filter=author.id:A5021039480,3,10,SE
A5079396226,Stefan Rahmstorf,https://api.openalex.org/works?filter=author.id:A5079396226,79,308,DE
A5051050719,Hannah Rose Kirk,https://api.openalex.org/works?filter=author.id:A5051050719,13,51,GB
A5031224365,Christoph Adami,https://api.openalex.org/works?filter=author.id:A5031224365,50,387,FR
A5059363099,Sara L. Tamers,https://api.openalex.org/works?filter=author.id:A5059363099,14,27,US
A5033976023,Odette Wegwarth,https://api.openalex.org/works?filter=author.id:A5033976023,24,113,DE
A5064162753,Hasse Karlsson,https://api.openalex.org/works?filter=author.id:A5064162753,57,584,FI
A5012175728,Laura S. Tom,https://api.openalex.org/works?filter=author.id:A5012175728,18,60,US
A5101574088,William Hamilton,https://api.openalex.org/works?filter=author.id:A5101574088,6,46,US
A5049798236,Suiping Zhou,https://api.openalex.org/works?filter=author.id:A5049798236,28,199,US
A5051608757,Sébastien Jean,https://api.openalex.org/works?filter=author.id:A5051608757,16,28,US
A5022218614,Korinn Ostrow,https://api.openalex.org/works?filter=author.id:A5022218614,11,45,US
A5003590909,Xianyi Gao,https://api.openalex.org/works?filter=author.id:A5003590909,8,10,US
A5100391664,Wei Wang,https://api.openalex.org/works?filter=author.id:A5100391664,43,1138,CN
A5085117267,Enrico Perri,https://api.openalex.org/works?filter=author.id:A5085117267,11,29,AU
A5000852169,Prashanth Vijayaraghavan,https://api.openalex.org/works?filter=author.id:A5000852169,12,62,US
A5030549596,Navin Vembar,https://api.openalex.org/works?filter=author.id:A5030549596,4,8,
A5001692924,Ana Lucia Abeliansky,https://api.openalex.org/works?filter=author.id:A5001692924,14,50,AT
A5050322337,Colin Parker,https://api.openalex.org/works?filter=author.id:A5050322337,16,87,US
A5029104172,Alex Rutherford,https://api.openalex.org/works?filter=author.id:A5029104172,13,53,DE
A5102876829,Edith D. de Leeuw,https://api.openalex.org/works?filter=author.id:A5102876829,38,165,NL
A5012810410,John F. Halliwell,https://api.openalex.org/works?filter=author.id:A5012810410,3,4,US
A5101487356,Hang Long,https://api.openalex.org/works?filter=author.id:A5101487356,14,144,CN
A5000350723,Zoe Marshman,https://api.openalex.org/works?filter=author.id:A5000350723,36,222,GB
A5054771988,Alice Oh,https://api.openalex.org/works?filter=author.id:A5054771988,27,189,KR
A5037781335,Ragnhild Halvorsrud,https://api.openalex.org/works?filter=author.id:A5037781335,10,46,
A5024725112,Elsa Arcaute,https://api.openalex.org/works?filter=author.id:A5024725112,19,84,GB
A5040226358,Allon G. Percus,https://api.openalex.org/works?filter=author.id:A5040226358,23,107,US
A5077347830,Marco Dugato,https://api.openalex.org/works?filter=author.id:A5077347830,10,102,IT
A5103582594,Russell Thompson,https://api.openalex.org/works?filter=author.id:A5103582594,25,39,GB
A5027855219,Raj Kumar Pan,https://api.openalex.org/works?filter=author.id:A5027855219,28,56,FI
A5049737475,Kenna Yadeta,https://api.openalex.org/works?filter=author.id:A5049737475,5,5,US
A5050021092,Hélène Barcelo,https://api.openalex.org/works?filter=author.id:A5050021092,20,83,US
A5041281882,Roey Schurr,https://api.openalex.org/works?filter=author.id:A5041281882,11,18,US
A5027450101,Tobin South,https://api.openalex.org/works?filter=author.id:A5027450101,3,31,US
A5034374474,Carol Schmitz,https://api.openalex.org/works?filter=author.id:A5034374474,1,2,US
A5069801477,Liansheng Zhao,https://api.openalex.org/works?filter=author.id:A5069801477,25,162,CN
A5109076060,John R. Harrald,https://api.openalex.org/works?filter=author.id:A5109076060,17,69,US
A5053005088,Alexandr Ten,https://api.openalex.org/works?filter=author.id:A5053005088,5,19,US
A5073479632,Jingping Wei,https://api.openalex.org/works?filter=author.id:A5073479632,13,15,CN
A5028950652,Kei‐ichi Tainaka,https://api.openalex.org/works?filter=author.id:A5028950652,24,146,JP
A5060574497,Andy Podgurski,https://api.openalex.org/works?filter=author.id:A5060574497,34,120,US
A5002316432,Mrinmaya Sachan,https://api.openalex.org/works?filter=author.id:A5002316432,22,224,CH
A5051832757,Dana R. Chandler,https://api.openalex.org/works?filter=author.id:A5051832757,4,10,US
A5024434863,Yining Fan,https://api.openalex.org/works?filter=author.id:A5024434863,1,3,HK
A5025836137,Ha Hai Pham,https://api.openalex.org/works?filter=author.id:A5025836137,2,2,AU
A5051438365,Sung-Chul Lee,https://api.openalex.org/works?filter=author.id:A5051438365,2,3,KR
A5071160611,Shuodi Hui,https://api.openalex.org/works?filter=author.id:A5071160611,6,6,CN
A5091771290,David Silver,https://api.openalex.org/works?filter=author.id:A5091771290,83,269,GB
A5086113588,Simon Columbus,https://api.openalex.org/works?filter=author.id:A5086113588,17,78,US
A5034348453,Gitte Stald,https://api.openalex.org/works?filter=author.id:A5034348453,10,38,DK
A5001732267,Elke Loichinger,https://api.openalex.org/works?filter=author.id:A5001732267,14,51,DE
A5070962435,Zhuosheng Zhang,https://api.openalex.org/works?filter=author.id:A5070962435,26,187,CN
A5035143698,Simran Chopra,https://api.openalex.org/works?filter=author.id:A5035143698,6,21,DE
A5049923911,Jasjeet S. Sekhon,https://api.openalex.org/works?filter=author.id:A5049923911,39,224,US
A5051563547,Catherine E. Tucker,https://api.openalex.org/works?filter=author.id:A5051563547,48,268,US
A5050162385,Jenő Pál,https://api.openalex.org/works?filter=author.id:A5050162385,4,12,US
A5041699958,L. López-Dı́az,https://api.openalex.org/works?filter=author.id:A5041699958,33,163,ES
A5008542699,Renée E. Stalmeijer,https://api.openalex.org/works?filter=author.id:A5008542699,29,103,NL
A5049106181,Preetha Chatterjee,https://api.openalex.org/works?filter=author.id:A5049106181,8,36,US
A5059033705,Vincenzo Nicosia,https://api.openalex.org/works?filter=author.id:A5059033705,35,167,GB
A5031755683,Samantha Finn,https://api.openalex.org/works?filter=author.id:A5031755683,9,22,US
A5018038711,Frank J. van Lenthe,https://api.openalex.org/works?filter=author.id:A5018038711,62,342,NL
A5101390299,Yongbing Tao,https://api.openalex.org/works?filter=author.id:A5101390299,2,2,CN
A5103118624,Gabriel Lenz,https://api.openalex.org/works?filter=author.id:A5103118624,22,106,US
A5056205672,Dominik Hintersdorf,https://api.openalex.org/works?filter=author.id:A5056205672,6,19,DE
A5101715067,Suhyun Park,https://api.openalex.org/works?filter=author.id:A5101715067,22,218,AU
A5069576651,Rishi Bommasani,https://api.openalex.org/works?filter=author.id:A5069576651,11,40,US
A5028174137,Scott Sanner,https://api.openalex.org/works?filter=author.id:A5028174137,37,287,CA
A5085763758,Seth A. Marvel,https://api.openalex.org/works?filter=author.id:A5085763758,7,9,US
A5064978705,Maya Sen,https://api.openalex.org/works?filter=author.id:A5064978705,27,156,US
A5013557597,Jinghui He,https://api.openalex.org/works?filter=author.id:A5013557597,65,295,CN
A5081335221,Orphée De Clercq,https://api.openalex.org/works?filter=author.id:A5081335221,16,109,BE
A5071203172,Azumi Mamiya,https://api.openalex.org/works?filter=author.id:A5071203172,3,9,JP
A5031719891,Maura McAdam,https://api.openalex.org/works?filter=author.id:A5031719891,34,132,IE
A5084343678,Ross Mounce,https://api.openalex.org/works?filter=author.id:A5084343678,13,204,GB
A5101423886,Yongjae Yoo,https://api.openalex.org/works?filter=author.id:A5101423886,10,37,KR
A5004836032,Tong Lin,https://api.openalex.org/works?filter=author.id:A5004836032,76,335,CN
A5071151240,Andrew Reece,https://api.openalex.org/works?filter=author.id:A5071151240,13,32,US
A5075149019,Christian Körner,https://api.openalex.org/works?filter=author.id:A5075149019,133,912,CH
A5100740128,Jing Wang,https://api.openalex.org/works?filter=author.id:A5100740128,27,309,CN
A5080063285,Michael Ehrmann,https://api.openalex.org/works?filter=author.id:A5080063285,76,391,DE
A5100751331,Zhilong Chen,https://api.openalex.org/works?filter=author.id:A5100751331,10,45,CN
A5050303612,Daniel Strouse,https://api.openalex.org/works?filter=author.id:A5050303612,5,9,GB
A5033256823,Tiphaine Viard,https://api.openalex.org/works?filter=author.id:A5033256823,8,42,FR
A5003195706,Anna Lipowicz,https://api.openalex.org/works?filter=author.id:A5003195706,16,82,PL
A5028537136,David K. McFarlane,https://api.openalex.org/works?filter=author.id:A5028537136,4,8,US
A5083277542,Michael Pignone,https://api.openalex.org/works?filter=author.id:A5083277542,88,549,US
A5024147198,Jianhua Xia,https://api.openalex.org/works?filter=author.id:A5024147198,5,16,CN
A5082742221,Margaret E. Roberts,https://api.openalex.org/works?filter=author.id:A5082742221,36,204,US
A5032239293,Hongwei Yang,https://api.openalex.org/works?filter=author.id:A5032239293,12,87,CN
A5035698575,Alexandra Taylor Koehler,https://api.openalex.org/works?filter=author.id:A5035698575,1,1,US
A5052488619,Fan Yang,https://api.openalex.org/works?filter=author.id:A5052488619,22,137,CN
A5029489012,Cristiano Codagnone,https://api.openalex.org/works?filter=author.id:A5029489012,24,115,IT
A5085588843,Thomas Grund,https://api.openalex.org/works?filter=author.id:A5085588843,20,142,DE
A5059554885,J. Scott Parott,https://api.openalex.org/works?filter=author.id:A5059554885,1,1,US
A5008556268,Elan C. Hope,https://api.openalex.org/works?filter=author.id:A5008556268,27,95,US
A5080320641,Navin Kumar,https://api.openalex.org/works?filter=author.id:A5080320641,16,113,IN
A5049328994,Anna K. Gillespie,https://api.openalex.org/works?filter=author.id:A5049328994,17,61,US
A5025490527,Akshat Singhal,https://api.openalex.org/works?filter=author.id:A5025490527,4,42,US
A5016371653,Michele Starnini,https://api.openalex.org/works?filter=author.id:A5016371653,22,95,ES
A5090115501,Richard A. Galbraith,https://api.openalex.org/works?filter=author.id:A5090115501,25,91,US
A5056709899,Timo Hartman,https://api.openalex.org/works?filter=author.id:A5056709899,1,5,DE
A5100448480,Rui Liu,https://api.openalex.org/works?filter=author.id:A5100448480,15,65,CN
A5036086647,Nicole Robitaille,https://api.openalex.org/works?filter=author.id:A5036086647,3,22,CA
A5058584640,Carla Bruguera,https://api.openalex.org/works?filter=author.id:A5058584640,6,11,ES
A5017470593,Lingyi Zhou,https://api.openalex.org/works?filter=author.id:A5017470593,8,29,CN
A5088658365,David Ifeoluwa Adelani,https://api.openalex.org/works?filter=author.id:A5088658365,17,142,CA
A5010997120,Sherri Jean Katz,https://api.openalex.org/works?filter=author.id:A5010997120,10,24,US
A5038172560,Lubomira Stoilova,https://api.openalex.org/works?filter=author.id:A5038172560,3,5,US
A5032045555,Luis E. C. Rocha,https://api.openalex.org/works?filter=author.id:A5032045555,24,119,BE
A5108074030,Steven C. Wheelwright,https://api.openalex.org/works?filter=author.id:A5108074030,38,192,GB
A5001375811,Sigga Svala Jonasdottir,https://api.openalex.org/works?filter=author.id:A5001375811,3,7,IS
A5031124926,Hiroshi Ban,https://api.openalex.org/works?filter=author.id:A5031124926,21,140,JP
A5087812453,J. France,https://api.openalex.org/works?filter=author.id:A5087812453,68,427,CA
A5103148486,Nishith Pathak,https://api.openalex.org/works?filter=author.id:A5103148486,10,43,IN
A5015694017,Emanuele Della Valle,https://api.openalex.org/works?filter=author.id:A5015694017,29,251,IT
A5070488104,Angelos Chatzimparmpas,https://api.openalex.org/works?filter=author.id:A5070488104,7,33,NL
A5090708727,Adam F. A. Pellegrini,https://api.openalex.org/works?filter=author.id:A5090708727,25,92,GB
A5087961726,Wei Jiang,https://api.openalex.org/works?filter=author.id:A5087961726,15,157,CN
A5062276212,A. de Visser,https://api.openalex.org/works?filter=author.id:A5062276212,42,394,NL
A5039495019,Monika Haack,https://api.openalex.org/works?filter=author.id:A5039495019,36,110,US
A5101799605,Bo Pang,https://api.openalex.org/works?filter=author.id:A5101799605,29,137,CN
A5077081843,Rita Yang,https://api.openalex.org/works?filter=author.id:A5077081843,1,2,US
A5100368524,Wenjie Wang,https://api.openalex.org/works?filter=author.id:A5100368524,21,145,SG
A5053155995,Måns Magnusson,https://api.openalex.org/works?filter=author.id:A5053155995,53,366,ZA
A5085939626,Christopher Wlezien,https://api.openalex.org/works?filter=author.id:A5085939626,49,290,US
A5020309476,Francesco Bogliacino,https://api.openalex.org/works?filter=author.id:A5020309476,22,235,IT
A5112582815,Yu. S. Kivshar,https://api.openalex.org/works?filter=author.id:A5112582815,32,186,AU
A5079403596,Sean Kelty,https://api.openalex.org/works?filter=author.id:A5079403596,2,2,US
A5022452481,Megan R. Gunnar,https://api.openalex.org/works?filter=author.id:A5022452481,105,470,US
A5049696662,Marc-Etienne Brunet,https://api.openalex.org/works?filter=author.id:A5049696662,4,6,US
A5000955185,Leo A. Goodman,https://api.openalex.org/works?filter=author.id:A5000955185,77,237,US
A5100406256,Shanshan Wang,https://api.openalex.org/works?filter=author.id:A5100406256,26,91,CN
A5102225605,Jane Loveday,https://api.openalex.org/works?filter=author.id:A5102225605,1,1,
A5053900942,Deborah McFalls,https://api.openalex.org/works?filter=author.id:A5053900942,2,2,US
A5101888873,Yuwei Wu,https://api.openalex.org/works?filter=author.id:A5101888873,9,25,CN
A5064637448,Hans Noel,https://api.openalex.org/works?filter=author.id:A5064637448,17,57,US
A5068245060,Daniela Stockmann,https://api.openalex.org/works?filter=author.id:A5068245060,14,70,DE
A5011023115,Howard Lavine,https://api.openalex.org/works?filter=author.id:A5011023115,27,94,US
A5100371707,Zijian Wang,https://api.openalex.org/works?filter=author.id:A5100371707,17,171,CN
A5001037881,Fredrik Erlandsson,https://api.openalex.org/works?filter=author.id:A5001037881,8,80,SE
A5101801123,Fanchao Meng,https://api.openalex.org/works?filter=author.id:A5101801123,18,93,CN
A5007564274,Felipe Lozano‐Rojas,https://api.openalex.org/works?filter=author.id:A5007564274,6,28,US
A5055176118,Huichuan Xia,https://api.openalex.org/works?filter=author.id:A5055176118,9,25,CN
A5010252124,Lei Guo,https://api.openalex.org/works?filter=author.id:A5010252124,67,531,CN
A5014407399,Dianbo Liu,https://api.openalex.org/works?filter=author.id:A5014407399,21,130,SG
A5014850692,Pooja Loftus,https://api.openalex.org/works?filter=author.id:A5014850692,14,23,US
A5044443758,Ted Ruffman,https://api.openalex.org/works?filter=author.id:A5044443758,53,149,NZ
A5042011134,Meitong Dong,https://api.openalex.org/works?filter=author.id:A5042011134,3,8,CN
A5080330150,Wolfgang Gaissmaier,https://api.openalex.org/works?filter=author.id:A5080330150,31,162,DE
A5054191393,William Ballard,https://api.openalex.org/works?filter=author.id:A5054191393,2,3,GB
A5079997412,Ian McCulloh,https://api.openalex.org/works?filter=author.id:A5079997412,14,92,US
A5028977873,Zhen Wang,https://api.openalex.org/works?filter=author.id:A5028977873,5,20,CN
A5024803432,Avrim Blum,https://api.openalex.org/works?filter=author.id:A5024803432,76,380,US
A5073727998,Qi-Wei Xie,https://api.openalex.org/works?filter=author.id:A5073727998,3,3,CN
A5100758099,Jiwei Li,https://api.openalex.org/works?filter=author.id:A5100758099,42,184,CN
A5063360427,Laura Ozella,https://api.openalex.org/works?filter=author.id:A5063360427,14,57,IT
A5021432172,Gina F. Humphreys,https://api.openalex.org/works?filter=author.id:A5021432172,16,36,GB
A5011567138,Laurent Tambayong,https://api.openalex.org/works?filter=author.id:A5011567138,6,11,US
A5058678073,Christophe Hurter,https://api.openalex.org/works?filter=author.id:A5058678073,29,255,FR
A5031016818,Gaurav Sood,https://api.openalex.org/works?filter=author.id:A5031016818,11,473,IN
A5000762580,Sungkyoung Lee,https://api.openalex.org/works?filter=author.id:A5000762580,13,61,US
A5089642657,Yu Pan,https://api.openalex.org/works?filter=author.id:A5089642657,36,101,DE
A5100460726,Hui Wang,https://api.openalex.org/works?filter=author.id:A5100460726,31,192,CN
A5100744117,Chaoming Song,https://api.openalex.org/works?filter=author.id:A5100744117,34,108,US
A5076514379,Frank Younce,https://api.openalex.org/works?filter=author.id:A5076514379,15,27,US
A5003620596,Mohammad Saleh Tavazoei,https://api.openalex.org/works?filter=author.id:A5003620596,34,207,IR
A5032756299,Samantha Bates,https://api.openalex.org/works?filter=author.id:A5032756299,31,111,AU
A5088085815,J. Edward Russo,https://api.openalex.org/works?filter=author.id:A5088085815,42,113,US
A5065690161,Mi‐Joung Choi,https://api.openalex.org/works?filter=author.id:A5065690161,5,5,KR
A5046463517,Martin V. Day,https://api.openalex.org/works?filter=author.id:A5046463517,13,29,CA
A5067780787,Macarena Peña-y-Lillo,https://api.openalex.org/works?filter=author.id:A5067780787,6,23,CL
A5080665667,Austin P. Wright,https://api.openalex.org/works?filter=author.id:A5080665667,6,25,US
A5046665314,Tanzeem Choudhury,https://api.openalex.org/works?filter=author.id:A5046665314,60,180,US
A5037084026,Saeideh Bakhshi,https://api.openalex.org/works?filter=author.id:A5037084026,8,21,US
A5051463960,Jeanna M. Marraffa,https://api.openalex.org/works?filter=author.id:A5051463960,19,62,US
A5068340465,Vikash K. Mansinghka,https://api.openalex.org/works?filter=author.id:A5068340465,24,165,US
A5038340888,Patrick Callier,https://api.openalex.org/works?filter=author.id:A5038340888,33,173,FR
A5100633766,Minghua Li,https://api.openalex.org/works?filter=author.id:A5100633766,42,392,CN
A5003870894,Sebastian Padó,https://api.openalex.org/works?filter=author.id:A5003870894,35,214,DE
A5089286955,Wasim Wahid,https://api.openalex.org/works?filter=author.id:A5089286955,1,6,PK
A5078824132,Benjamin I. P. Rubinstein,https://api.openalex.org/works?filter=author.id:A5078824132,33,246,AU
A5069855349,Tom Wilson,https://api.openalex.org/works?filter=author.id:A5069855349,11,37,US
A5024817853,Christian Kuehn,https://api.openalex.org/works?filter=author.id:A5024817853,27,342,DE
A5066864733,Dinesh Babu Jayagopi,https://api.openalex.org/works?filter=author.id:A5066864733,18,115,IN
A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,8,44,NL
A5080532529,James S. Risbey,https://api.openalex.org/works?filter=author.id:A5080532529,49,209,AU
A5064238722,Pooya Molavi,https://api.openalex.org/works?filter=author.id:A5064238722,12,38,US
A5102797606,Jianguo Lü,https://api.openalex.org/works?filter=author.id:A5102797606,19,75,CA
A5022489629,Jian Zhu,https://api.openalex.org/works?filter=author.id:A5022489629,16,74,CN
A5100444820,Xiaogang Wang,https://api.openalex.org/works?filter=author.id:A5100444820,210,3990,CN
A5067168180,K. Varga,https://api.openalex.org/works?filter=author.id:A5067168180,13,52,HU
A5083353743,Neil V. Watson,https://api.openalex.org/works?filter=author.id:A5083353743,38,116,CA
A5042326103,Ramesh Govindan,https://api.openalex.org/works?filter=author.id:A5042326103,91,489,US
A5041532887,Robert J. Kirkby,https://api.openalex.org/works?filter=author.id:A5041532887,28,139,NZ
